t_sample,cpu_pct,rss_mb
1777235240.7026446,59.2,753.01953125
1777235241.7512782,55.3,753.765625
1777235242.7517354,55.0,754.734375
1777235243.7555854,61.8,756.26171875
1777235244.7608113,54.7,756.41015625
1777235245.8082592,60.2,757.94140625
1777235246.8178418,57.5,758.859375
1777235247.8182638,57.0,758.859375
1777235248.8497405,63.0,759.17578125
1777235249.8550074,58.7,759.17578125
1777235250.8771684,59.7,759.1796875
1777235251.9153037,56.8,759.1796875
1777235252.9210377,61.6,759.1796875
1777235253.9527762,62.0,759.70703125
1777235254.9547079,61.9,759.8984375
1777235255.9594846,59.7,759.8984375
1777235256.9611666,62.9,759.8984375
1777235258.0065286,58.4,760.078125
1777235259.0070217,61.0,760.078125
1777235260.013201,61.6,760.078125
1777235261.0552144,61.4,760.28515625
1777235262.0560868,59.9,760.28515625
1777235263.0635676,60.5,760.28515625
1777235264.1077125,57.5,760.390625
1777235265.1105368,57.8,760.390625
1777235266.1104789,56.0,760.390625
1777235267.1201086,52.5,760.390625
1777235268.1540205,60.9,760.390625
1777235269.167072,51.3,760.390625
1777235270.2115006,60.3,760.390625
1777235271.2575395,59.3,760.390625
1777235272.2677832,65.3,760.52734375
1777235273.3125865,62.2,760.52734375
1777235274.3244185,58.3,760.52734375
1777235275.352116,65.2,760.62890625
1777235276.3651986,54.3,760.62890625
1777235277.415659,54.3,760.62890625
1777235278.457645,61.4,760.62890625
1777235279.4602242,61.8,762.26171875
1777235280.4606864,61.0,762.26171875
1777235281.461079,60.0,763.24609375
1777235282.4617748,56.0,763.24609375
1777235283.5079262,58.3,763.24609375
1777235284.556313,63.9,763.24609375
1777235285.5579205,55.9,763.24609375
1777235286.5586276,55.0,763.24609375
1777235287.5621133,66.8,763.24609375
1777235288.607486,48.8,763.24609375
1777235289.6256213,58.0,763.24609375
1777235290.6568084,33.0,763.24609375
1777235291.6597178,20.9,763.24609375
1777235292.664194,137.4,766.83203125
1777235293.7142487,65.7,767.421875
1777235294.7212198,59.6,767.421875
1777235295.750952,69.9,767.49609375
1777235296.7563677,55.7,767.49609375
1777235297.7605734,63.7,767.58203125
1777235298.7613773,59.0,767.58203125
1777235299.7647808,61.8,767.58203125
1777235300.7648327,57.0,767.58203125
1777235301.8137362,58.2,767.58203125
1777235302.8160017,58.9,767.58203125
1777235303.8553572,56.8,767.58203125
1777235304.905649,55.2,767.58203125
1777235305.9156785,55.4,767.58203125
1777235306.9566247,57.6,767.58203125
1777235307.9645112,59.5,767.58203125
1777235308.9654586,58.9,767.58203125
1777235309.9680417,59.8,767.58203125
1777235311.0117624,59.4,767.58203125
1777235312.0590544,59.2,767.58203125
1777235313.0602784,58.9,767.58203125
1777235314.070796,61.4,767.58203125
1777235315.1144257,63.2,767.58203125
1777235316.157852,61.3,767.58203125
1777235317.164948,62.6,767.58203125
1777235318.1709793,63.6,767.58203125
1777235319.1729667,59.9,767.58203125
1777235320.2202103,58.3,767.58203125
1777235321.2573893,62.7,767.58203125
1777235322.2635396,63.6,767.58203125
1777235323.2722938,70.4,767.58203125
1777235324.272887,57.0,767.58203125
1777235325.3179195,62.2,767.58203125
1777235326.3563025,65.5,767.58203125
1777235327.3598006,59.8,767.58203125
1777235328.3626528,59.8,767.58203125
1777235329.3742707,57.3,767.58203125
1777235330.4116488,62.7,767.58203125
1777235331.4200783,54.5,767.58203125
1777235332.458758,57.8,767.58203125
1777235333.4611368,50.9,767.58203125
1777235334.4672246,62.6,767.58203125
1777235335.4720294,52.7,767.58203125
1777235336.508798,64.6,767.58203125
1777235337.5115347,56.8,767.58203125
1777235338.5610378,56.2,767.58203125
1777235339.6111298,55.2,767.5859375
1777235340.6134582,58.9,767.5859375
1777235341.6615744,63.0,767.59375
1777235342.7107728,57.2,767.59375
1777235343.726286,53.2,767.59765625
1777235344.7538295,52.6,767.59765625
1777235345.766012,58.3,767.60546875
1777235346.8143003,48.7,767.60546875
1777235347.8176217,58.8,767.609375
1777235348.854165,56.0,767.6171875
1777235349.8562634,56.9,767.6171875
1777235350.8599386,55.8,767.62109375
1777235351.9086742,20.0,767.62109375
1777235352.9202814,20.8,767.62109375
1777235353.9555242,167.1,767.953125
1777235354.9624732,59.6,768.33984375
1777235355.9712708,58.5,768.33984375
1777235357.0086513,57.8,768.33984375
1777235358.020872,63.2,768.33984375
1777235359.0560162,59.9,768.33984375
